Address ,Price ,Pay For A Year ,Meters ,Rooms ,City ,Build Size ,Floor ,Balcony ,Area ,Type 
אנילביץ' 29,"4,450 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3535"")>",תל אביב יפו,110,קרקע מתוך קרקע,0,תל אביב,דירה
האמוראים 7,"8,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3560"")>",נס ציונה,125,1 מתוך 4,0,נס ציונה - רחובות,דירה
סעדיה נחום 24,"3,360 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3588"")>",ירושלים,80,1 מתוך 3,0,ירושלים והסביבה,בית פרטי/קוטג'
המרגלית 302,"4,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3614"")>",אשדוד,130,2 מתוך 17,0,אשדוד - אשקלון,דירה
שבי ציון 31,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3638"")>",באר שבע,149,6 מתוך 11,0,באר שבע והסביבה,דירה
שמעון בר גיורא 13,"3,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3664"")>",ירושלים,102,14 מתוך 16,1,ירושלים והסביבה,דירה
בית הכרם 4,"4,100 ₪",12,3,קרית גת,100,10 מתוך 11,0,באר שבע והסביבה,דירה
נחל ירקון 26,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3715"")>",טבריה,146,1 מתוך 5,0,טבריה והסביבה,דירה
דוד המלך 23,"2,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3741"")>",בת ים,85,1 מתוך 3,0,חולון - בת ים,דירה
החשמונאים 56,"7,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3767"")>",חיפה,65,1 מתוך 1,0,חיפה וחוף הכרמל,דירה
החשמל 20,"2,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3791"")>",רחובות,9999,2 מתוך 2,1,נס ציונה - רחובות,דירה
הכרם 9,"5,700 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3819"")>",אשקלון,72,7 מתוך 8,0,אשדוד - אשקלון,דירה
אריאל שרון 1,"4,800 ₪",12,3.5,קרית שמונה,65,קרקע מתוך קרקע,0,גליל ועמקים,דירה
נורית 30,"4,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3874"")>",ראשון לציון,110,1 מתוך 22,0,"ראשל""צ והסביבה",בית פרטי/קוטג'
פרופ' נחום 10,"5,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3902"")>",קרית ביאליק,84,3 מתוך 3,0,קריות,דירה
הנרקיסים 39,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3930"")>",חדרה,53,1 מתוך 4,0,חדרה וישובי עמק חפר,דירה
אדני פז 42,"6,500 ₪",12,2.5,אור יהודה,260,קרקע מתוך קרקע,2,בקעת אונו,דירה
אבנר 10,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_3986"")>",ראש העין,102,8 מתוך 47,1,ראש העין והסביבה,דירה
חנה רובינא 8,"7,200 ₪",6,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_4018"")>",גבעת שמואל,55,קרקע מתוך קרקע,0,בקעת אונו,דירה
הרימון 10,"6,850 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_4048"")>",תל אביב יפו,55,3 מתוך 4,0,תל אביב,דירה
בארי 36,"12,500 ₪",12,5,אור עקיבא,30,1 מתוך 1,0,קיסריה והסביבה,דירה
השולמית 1,"5,200 ₪",0,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""F4FD6637722624776C57D2B6BEBB3336_element_4098"")>",חיפה,164,3 מתוך 6,0,חיפה וחוף הכרמל,דירה
אברהם סכנין 13,"4,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4190"")>",שוהם,55,3 מתוך 3,0,מודיעין והסביבה,דירה
זמורה 9,"4,200 ₪",12,3.5,בית דגן,95,2 מתוך 4,1,"ראשל""צ והסביבה",יחידת דיור
התמר 34,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4239"")>",באר שבע,160,2 מתוך 7,0,באר שבע והסביבה,יחידת דיור
וינגייט 78,"2,700 ₪",9,2,עומר,215,1 מתוך 1,0,באר שבע והסביבה,דירה
צבעוני 34,"2,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4295"")>",פתח תקווה,70,2 מתוך 2,0,פתח תקוה והסביבה,יחידת דיור
יעל רום 11,"7,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4325"")>",תל אביב יפו,60,1 מתוך 3,0,תל אביב,דירה
"פ""ד 8","3,100 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4355"")>",באר שבע,430,קרקע מתוך קרקע,0,באר שבע והסביבה,גג/פנטהאוז
התלמוד 58,"2,300 ₪",1,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4377"")>",ירושלים,150,5 מתוך 5,0,ירושלים והסביבה,דירה
אריה ל. מוצקין 6,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4404"")>",תל אביב יפו,110,קרקע מתוך 3,1,תל אביב,בית פרטי/קוטג'
גרציאני יצחק 4,0,12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4432"")>",זכרון יעקב,230,קרקע מתוך 3,0,זכרון - בנימינה,דירה
העצמאות 12,"3,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4458"")>",תל אביב יפו,90,3 מתוך 3,1,תל אביב,יחידת דיור
בזל 39,"6,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4486"")>",תל אביב יפו,50,1 מתוך 2,0,תל אביב,דירה
קהילת ורשה 75,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4510"")>",קרית ביאליק,90,10 מתוך 17,1,קריות,דירה
זינגר 11,"5,400 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4540"")>",פתח תקווה,124,6 מתוך 9,0,פתח תקוה והסביבה,דירה
הרב גולד 1,"3,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4568"")>",שדרות,75,1 מתוך 3,0,באר שבע והסביבה,דירה
יגאל אלון 35,"2,900 ₪",12,2,בני דרור,40,קרקע מתוך קרקע,0,מושבים בשרון,דירה
אלון 4,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4616"")>",אשקלון,75,4 מתוך 4,0,אשדוד - אשקלון,יחידת דיור
הצוק 1,"5,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4642"")>",תל אביב יפו,190,קרקע מתוך 5,1,תל אביב,דירה
פרי מגדים 13,"6,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4668"")>",שדרות,300,קרקע מתוך קרקע,1,באר שבע והסביבה,דירה
הרב בן נון 12,"2,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4694"")>",רמת השרון,120,1 מתוך 2,0,רמת השרון - הרצליה,דירה
המלכים 46,"5,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4722"")>",בית שמש,350,קרקע מתוך קרקע,0,בית שמש והסביבה,דירת גן
הארזים 3,"15,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4748"")>",מעלה אדומים,85,2 מתוך 9,0,ירושלים והסביבה,בית פרטי/קוטג'
האבן 8,"7,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4776"")>",באר שבע,200,קרקע מתוך 6,0,באר שבע והסביבה,גג/פנטהאוז
אלפרד רוסי 3,"3,250 ₪",12,4.5,אורנית,52,2 מתוך 2,0,יישובי השומרון,דירת גן
הצבעוני 24,"5,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4834"")>",מעלה אדומים,65,3 מתוך 3,0,ירושלים והסביבה,יחידת דיור
דרך צמח השדה 8,"4,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4862"")>",ירושלים,40,5 מתוך 8,1,ירושלים והסביבה,דירה
"הע""ח 27","4,800 ₪",4,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4886"")>",רמלה,126,1 מתוך 4,0,רמלה - לוד,סטודיו/לופט
משה לוי 11,"5,000 ₪",12,5,נהריה,150,1 מתוך 4,0,עכו - נהריה,דירה
דולב 1,"5,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4945"")>",ירושלים,125,1 מתוך 4,0,ירושלים והסביבה,דירה
הרב עוזיאל 41,"5,600 ₪",12,2,בוסתן הגליל,181,2 מתוך 5,0,גליל ועמקים,דירה
שביל השחף 1,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_4997"")>",חיפה,120,1 מתוך 3,1,חיפה וחוף הכרמל,דירה
יצחק שדה 51,"3,800 ₪",12,3,באר יעקב,110,1 מתוך 1,2,"ראשל""צ והסביבה",דירה
צריפין 2 1,"6,150 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5051"")>",פתח תקווה,95,2 מתוך 8,0,פתח תקוה והסביבה,דירת גן
הורד 1,"8,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5080"")>",ראשון לציון,150,1 מתוך 2,0,"ראשל""צ והסביבה",דו משפחתי
שדרות יעקב (ג'ירופי) 2,"6,500 ₪",12,5,גדרה,130,15 מתוך 26,1,גדרה יבנה והסביבה,יחידת דיור
שבתאי גומברג 7,"8,500 ₪",12,3.5,חדרה,135,13 מתוך 16,2,חדרה וישובי עמק חפר,דו משפחתי
"חטיבת הנח""ל 27","4,100 ₪",12,4,תל אביב יפו,130,16 מתוך 25,0,תל אביב,דירה
הגיא 3,"6,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5186"")>",טירת כרמל,110,קרקע מתוך 4,0,חיפה וחוף הכרמל,דירת גן
אלנבי 98,"5,800 ₪",12,2,גבעתיים,75,1 מתוך 1,0,רמת גן - גבעתיים,דירה
דוד נורי 33,"2,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5239"")>",נתניה,300,1 מתוך 1,0,נתניה והסביבה,יחידת דיור
מנורה 8,"6,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5271"")>",באר שבע,164,2 מתוך 9,0,באר שבע והסביבה,דירה
דוד רמז 16,"3,450 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5295"")>",שדרות,80,3 מתוך 3,0,באר שבע והסביבה,דירה
ישראל גלילי 9,"4,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5327"")>",רחובות,141,2 מתוך 9,0,נס ציונה - רחובות,דירת גן
ישעיהו 13,"3,300 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5355"")>",רמלה,45,3 מתוך 3,0,רמלה - לוד,דירת גן
ה' באייר 30,"6,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5385"")>",נהריה,72,2 מתוך 4,0,עכו - נהריה,דירה
יעקב דורי 1,"6,600 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6A2CB1506B3B0E3C78EFEEA1AED6E4F6_element_5439"")>",יד חנה,120,1 מתוך 3,0,חדרה וישובי עמק חפר,דירה
מעלה החמישה,"5,000 ₪",12,1,רמת גן,75,3 מתוך 4,0,רמת גן - גבעתיים,יחידת דיור
חנה סנש 2,"3,200 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5562"")>",תל אביב יפו,45,1 מתוך 1,0,תל אביב,דירה
סמטת שביל החלב 1,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5590"")>",ראשון לציון,220,קרקע מתוך 2,2,"ראשל""צ והסביבה",יחידת דיור
דרך זאב ז'בוטינסקי 22,"7,350 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5619"")>",מודיעין מכבים רעות,72,קרקע מתוך 5,0,מודיעין והסביבה,דירה
עולי הגרדום 9,"11,000 ₪",12,5,ראשון לציון,90,3 מתוך 3,0,"ראשל""צ והסביבה",דירה
ירושלים 131,"6,800 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5678"")>",באר שבע,112,7 מתוך 8,0,באר שבע והסביבה,דירה
עפרוני 1,"8,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5704"")>",כפר אדומים,999,12 מתוך 18,0,ירושלים והסביבה,דירה
דודו דותן 3,"7,400 ₪",12,3,הרצליה,130,5 מתוך 9,0,רמת השרון - הרצליה,דירה
סוקולוב 8,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5764"")>",יבנה,80,2 מתוך 6,0,גדרה יבנה והסביבה,דירת גן
המייסדים 1,"3,000 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5790"")>",תל אביב יפו,230,7 מתוך 7,0,תל אביב,דירה
יסוד המעלה 19,"3,500 ₪",12,"<selenium.webdriver.remote.webelement.WebElement (session=""835a70721e7c0a031266290134a3d3c8"", element=""6581527C75C83E0A845FB6045C93E538_element_5818"")>",חולון,500,קרקע מתוך קרקע,0,חולון - בת ים,יחידת דיור
